Date,Price,Open,High,Low,Change %
11/10/17,0.8572,0.8589,0.8606,0.8563,-0.21%
11/09/17,0.859,0.8624,0.8631,0.8579,-0.39%
11/08/17,0.8624,0.863,0.8637,0.8612,-0.08%
11/07/17,0.8631,0.8613,0.8655,0.8608,0.21%
11/06/17,0.8613,0.8612,0.8636,0.8601,-0.01%
11/03/17,0.8614,0.8578,0.8622,0.8553,0.42%
11/02/17,0.8578,0.8607,0.8611,0.8557,-0.34%
11/01/17,0.8607,0.8587,0.8617,0.8579,0.23%
10/31/17,0.8587,0.8583,0.8602,0.8576,0.06%
10/30/17,0.8582,0.8619,0.8626,0.8578,-0.36%
10/27/17,0.8613,0.8583,0.864,0.8578,0.35%
10/26/17,0.8583,0.8465,0.859,0.8448,1.38%
10/25/17,0.8466,0.8501,0.8508,0.846,-0.42%
10/24/17,0.8502,0.8511,0.8518,0.8479,-0.11%
10/23/17,0.8511,0.8495,0.8529,0.8491,0.31%
10/20/17,0.8485,0.8435,0.8501,0.8432,0.56%
10/19/17,0.8438,0.8484,0.8498,0.8434,-0.54%
10/18/17,0.8484,0.8498,0.8526,0.847,-0.18%
10/17/17,0.8499,0.8478,0.8521,0.8474,0.26%
10/16/17,0.8477,0.8457,0.8489,0.8456,0.22%
10/13/17,0.8458,0.8453,0.8471,0.8421,0.07%
10/12/17,0.8452,0.8431,0.8456,0.8417,0.23%
10/11/17,0.8433,0.8468,0.8478,0.8425,-0.44%
10/10/17,0.847,0.8516,0.8518,0.8455,-0.56%
10/09/17,0.8518,0.8526,0.8535,0.8507,-0.05%
10/06/17,0.8522,0.8538,0.8569,0.8518,-0.20%
10/05/17,0.8539,0.8503,0.8548,0.8489,0.42%
10/04/17,0.8503,0.8515,0.8522,0.8483,-0.14%
10/03/17,0.8515,0.8523,0.855,0.8494,-0.09%
10/02/17,0.8523,0.8462,0.8525,0.8462,0.69%
09/29/17,0.8465,0.8485,0.8496,0.8451,-0.24%
09/28/17,0.8485,0.8516,0.8534,0.8471,-0.35%
09/27/17,0.8515,0.8479,0.8535,0.8478,0.42%
09/26/17,0.8479,0.8441,0.8506,0.843,0.46%
09/25/17,0.844,0.8367,0.8452,0.836,0.85%
09/22/17,0.8369,0.8375,0.8378,0.833,-0.06%
09/21/17,0.8374,0.8409,0.8428,0.8366,-0.40%
09/20/17,0.8408,0.8337,0.8431,0.831,0.85%
09/19/17,0.8337,0.8365,0.8369,0.8328,-0.35%
09/18/17,0.8366,0.8369,0.8394,0.8355,-0.10%
09/15/17,0.8374,0.839,0.8404,0.8343,-0.19%
09/14/17,0.839,0.8414,0.8448,0.8387,-0.27%
09/13/17,0.8413,0.8356,0.8423,0.8336,0.67%
09/12/17,0.8357,0.8366,0.8385,0.8348,-0.12%
09/11/17,0.8367,0.8306,0.8371,0.8306,0.70%
09/08/17,0.8309,0.8317,0.8323,0.8269,-0.10%
09/07/17,0.8317,0.8393,0.8395,0.8293,-0.88%
09/06/17,0.8391,0.8394,0.8403,0.8368,-0.04%
09/05/17,0.8394,0.8407,0.8427,0.8375,-0.14%
09/04/17,0.8406,0.8432,0.8436,0.8387,-0.32%
09/01/17,0.8433,0.8397,0.8439,0.8347,0.43%
08/31/17,0.8397,0.8417,0.8458,0.8395,-0.21%
08/30/17,0.8415,0.8353,0.8418,0.8345,0.74%
08/29/17,0.8353,0.8347,0.837,0.8285,0.06%
08/28/17,0.8348,0.8385,0.8392,0.8344,-0.47%
08/25/17,0.8387,0.8475,0.8494,0.8373,-1.05%
08/24/17,0.8476,0.8469,0.8487,0.8458,0.08%
08/23/17,0.8469,0.8502,0.8518,0.8458,-0.39%
08/22/17,0.8502,0.8463,0.8515,0.8456,0.45%
08/21/17,0.8464,0.8507,0.8525,0.8454,-0.45%
08/18/17,0.8502,0.853,0.8541,0.8493,-0.32%
08/17/17,0.8529,0.8496,0.8575,0.848,0.36%
08/16/17,0.8498,0.8521,0.8562,0.8489,-0.27%
08/15/17,0.8521,0.8489,0.8558,0.8479,0.38%
08/14/17,0.8489,0.8468,0.8497,0.8446,0.34%
08/11/17,0.846,0.8493,0.8511,0.844,-0.41%
08/10/17,0.8495,0.8505,0.8545,0.8485,-0.12%
08/09/17,0.8505,0.8511,0.8556,0.8499,-0.04%
08/08/17,0.8508,0.8478,0.8537,0.8458,0.35%
08/07/17,0.8478,0.8498,0.85,0.8465,-0.20%
08/04/17,0.8495,0.8425,0.8529,0.8413,0.83%
08/03/17,0.8425,0.8436,0.8454,0.8408,-0.12%
08/02/17,0.8435,0.8474,0.848,0.8397,-0.46%
08/01/17,0.8474,0.8444,0.8486,0.844,0.34%
07/31/17,0.8445,0.8519,0.8531,0.8441,-0.75%
07/28/17,0.8509,0.8563,0.8569,0.85,-0.64%
07/27/17,0.8564,0.8522,0.8584,0.8491,0.49%
07/26/17,0.8522,0.8582,0.8611,0.8518,-0.75%
07/25/17,0.8586,0.8588,0.8599,0.8538,-0.05%
07/24/17,0.859,0.8578,0.8604,0.856,0.17%
07/21/17,0.8575,0.8598,0.8608,0.8559,-0.27%
07/20/17,0.8598,0.8684,0.8714,0.8581,-0.99%
07/19/17,0.8684,0.8655,0.8688,0.8651,0.34%
07/18/17,0.8655,0.8712,0.8719,0.8634,-0.65%
07/17/17,0.8712,0.8721,0.8745,0.8704,-0.09%
07/14/17,0.872,0.8773,0.878,0.8717,-0.60%
07/13/17,0.8773,0.8764,0.8797,0.8731,0.13%
07/12/17,0.8762,0.8722,0.878,0.8703,0.48%
07/11/17,0.872,0.8772,0.8787,0.871,-0.59%
07/10/17,0.8772,0.8778,0.8788,0.8759,0.01%
07/07/17,0.8771,0.8755,0.8788,0.874,0.19%
07/06/17,0.8754,0.8809,0.8828,0.8751,-0.62%
07/05/17,0.8809,0.8815,0.8841,0.8796,-0.06%
07/04/17,0.8814,0.88,0.8824,0.8791,0.17%
07/03/17,0.8799,0.8756,0.8809,0.8751,0.54%
06/30/17,0.8752,0.8742,0.8779,0.8737,0.14%
06/29/17,0.874,0.8788,0.8791,0.8736,-0.56%
06/28/17,0.8789,0.8821,0.8858,0.8779,-0.35%
06/27/17,0.882,0.8942,0.8946,0.881,-1.38%
06/26/17,0.8943,0.8928,0.8953,0.8913,0.11%
06/23/17,0.8933,0.8965,0.8973,0.8921,-0.38%
06/22/17,0.8967,0.8953,0.8979,0.8947,0.15%
06/21/17,0.8954,0.8982,0.8988,0.8951,-0.30%
06/20/17,0.8981,0.897,0.8995,0.8956,0.12%
06/19/17,0.897,0.8929,0.8974,0.8915,0.44%
06/16/17,0.8931,0.8972,0.8978,0.8925,-0.46%
06/15/17,0.8972,0.8914,0.8984,0.8907,0.65%
06/14/17,0.8914,0.892,0.8934,0.8852,-0.07%
06/13/17,0.892,0.8925,0.8941,0.8908,-0.08%
06/12/17,0.8927,0.8933,0.8937,0.8904,-0.06%
06/09/17,0.8932,0.892,0.8958,0.8899,0.16%
06/08/17,0.8918,0.8883,0.8933,0.8873,0.39%
06/07/17,0.8883,0.8869,0.8927,0.8862,0.18%
06/06/17,0.8867,0.8885,0.8898,0.8863,-0.20%
06/05/17,0.8885,0.8866,0.8903,0.8861,0.25%
06/02/17,0.8863,0.8919,0.8927,0.8861,-0.63%
06/01/17,0.8919,0.8892,0.8928,0.8883,0.28%
05/31/17,0.8894,0.894,0.8959,0.8887,-0.51%
05/30/17,0.894,0.8954,0.9002,0.8924,-0.20%
05/29/17,0.8958,0.8944,0.8961,0.8935,0.18%
05/26/17,0.8942,0.892,0.8961,0.8901,0.24%
05/25/17,0.8921,0.8914,0.8934,0.8889,0.09%
05/24/17,0.8913,0.8942,0.8954,0.8911,-0.32%
05/23/17,0.8942,0.8898,0.8949,0.8874,0.48%
05/22/17,0.8899,0.8925,0.896,0.8877,-0.27%
05/19/17,0.8923,0.9006,0.9013,0.8919,-0.92%
05/18/17,0.9006,0.8962,0.9031,0.8951,0.49%
05/17/17,0.8962,0.9022,0.9024,0.8958,-0.68%
05/16/17,0.9023,0.9112,0.9113,0.9009,-0.98%
05/15/17,0.9112,0.9152,0.9156,0.91,-0.40%
05/12/17,0.9149,0.9207,0.9214,0.9145,-0.62%
05/11/17,0.9206,0.92,0.9225,0.918,0.04%
05/10/17,0.9202,0.9196,0.9214,0.9174,0.07%
05/09/17,0.9196,0.9153,0.9206,0.9145,0.46%
05/08/17,0.9154,0.9091,0.9162,0.907,0.67%
05/05/17,0.9093,0.91,0.9134,0.909,-0.11%
05/04/17,0.9103,0.9185,0.9195,0.91,-0.90%
05/03/17,0.9186,0.9151,0.9192,0.9144,0.40%
05/02/17,0.9149,0.9176,0.9186,0.9146,-0.28%
05/01/17,0.9175,0.9168,0.9188,0.9153,-0.02%
04/28/17,0.9177,0.9195,0.9212,0.9135,-0.22%
04/27/17,0.9197,0.9171,0.9216,0.9146,0.27%
04/26/17,0.9172,0.9152,0.9212,0.9131,0.21%
04/25/17,0.9153,0.9202,0.9215,0.9132,-0.53%
04/24/17,0.9202,0.9153,0.9242,0.9143,-1.29%
04/21/17,0.9322,0.9329,0.9363,0.9314,-0.10%
04/20/17,0.9331,0.9334,0.9338,0.9276,-0.05%
04/19/17,0.9336,0.9317,0.9347,0.9314,0.18%
04/18/17,0.9319,0.9398,0.9402,0.9314,-0.81%
04/17/17,0.9395,0.9422,0.9433,0.9372,-0.31%
04/14/17,0.9424,0.9422,0.943,0.9405,0.02%
04/13/17,0.9422,0.9375,0.9425,0.9364,0.50%
04/12/17,0.9375,0.9432,0.9445,0.9366,-0.60%
04/11/17,0.9432,0.9435,0.9454,0.9406,-0.05%
04/10/17,0.9437,0.9441,0.9463,0.9429,-0.06%
04/07/17,0.9443,0.9395,0.9453,0.9375,0.51%
04/06/17,0.9395,0.9379,0.9409,0.9361,0.19%
04/05/17,0.9377,0.9366,0.9402,0.9355,0.09%
04/04/17,0.9369,0.937,0.9402,0.9363,-0.05%
04/03/17,0.9374,0.9379,0.9397,0.9363,-0.14%
03/31/17,0.9387,0.937,0.939,0.9344,0.21%
03/30/17,0.9367,0.9288,0.9371,0.9284,0.85%
03/29/17,0.9288,0.9247,0.9311,0.9235,0.43%
03/28/17,0.9248,0.9204,0.9261,0.9196,0.48%
03/27/17,0.9204,0.9264,0.9264,0.917,-0.62%
03/24/17,0.9261,0.9274,0.9295,0.9244,-0.14%
03/23/17,0.9274,0.9263,0.9288,0.9255,0.13%
03/22/17,0.9262,0.925,0.9281,0.9237,0.13%
03/21/17,0.925,0.9312,0.9331,0.9244,-0.67%
03/20/17,0.9312,0.9314,0.9326,0.9279,-0.01%
03/17/17,0.9313,0.9287,0.9323,0.9274,0.27%
03/16/17,0.9288,0.9315,0.9342,0.9284,-0.30%
03/15/17,0.9316,0.9431,0.9432,0.931,-1.22%
03/14/17,0.9431,0.9387,0.9435,0.9377,0.48%
03/13/17,0.9386,0.9367,0.9387,0.9333,0.16%
03/10/17,0.9371,0.9455,0.946,0.9346,-0.89%
03/09/17,0.9455,0.9487,0.9503,0.9421,-0.34%
03/08/17,0.9487,0.9465,0.9494,0.9457,0.24%
03/07/17,0.9464,0.9451,0.9473,0.9432,0.15%
03/06/17,0.945,0.9421,0.9459,0.9399,0.38%
03/03/17,0.9414,0.9519,0.9524,0.9413,-1.08%
03/02/17,0.9517,0.9482,0.9527,0.9474,0.38%
03/01/17,0.9481,0.9454,0.9511,0.9442,0.27%
02/28/17,0.9455,0.9446,0.9462,0.9407,0.10%
02/27/17,0.9446,0.9466,0.9478,0.9406,-0.22%
02/24/17,0.9467,0.9451,0.9474,0.9419,0.18%
02/23/17,0.945,0.9471,0.9491,0.9439,-0.24%
02/22/17,0.9473,0.949,0.953,0.9455,-0.18%
02/21/17,0.949,0.9418,0.9501,0.9417,0.72%
02/20/17,0.9422,0.9422,0.9434,0.9406,0.00%
02/17/17,0.9422,0.9371,0.9432,0.9366,0.57%
02/16/17,0.9369,0.9432,0.9444,0.9364,-0.68%
02/15/17,0.9433,0.9454,0.9507,0.9427,-0.22%
02/14/17,0.9454,0.9434,0.9469,0.9402,0.20%
02/13/17,0.9435,0.9402,0.9443,0.9383,0.40%
02/10/17,0.9397,0.9386,0.9429,0.9375,0.13%
02/09/17,0.9385,0.9345,0.9391,0.9336,0.42%
02/08/17,0.9346,0.9365,0.9401,0.9335,-0.16%
02/07/17,0.9361,0.9303,0.9385,0.9301,0.63%
02/06/17,0.9302,0.9272,0.9342,0.9254,0.31%
02/03/17,0.9273,0.9297,0.9337,0.9261,-0.24%
02/02/17,0.9295,0.9286,0.9297,0.9233,0.10%
02/01/17,0.9286,0.9264,0.9319,0.9253,0.27%
01/31/17,0.9261,0.9347,0.9361,0.9249,-0.96%
01/30/17,0.9351,0.9355,0.9418,0.9311,0.05%
01/27/17,0.9346,0.9364,0.9387,0.9326,-0.16%
01/26/17,0.9361,0.9307,0.9385,0.929,0.61%
01/25/17,0.9304,0.9321,0.9338,0.9286,-0.16%
01/24/17,0.9319,0.9289,0.9328,0.9278,0.31%
01/23/17,0.929,0.9355,0.9358,0.9286,-0.58%
01/20/17,0.9344,0.9378,0.9415,0.9338,-0.35%
01/19/17,0.9377,0.9407,0.9444,0.9365,-0.31%
01/18/17,0.9406,0.9335,0.9409,0.9329,0.77%
01/17/17,0.9334,0.9434,0.9438,0.9328,-1.04%
01/16/17,0.9432,0.9418,0.9455,0.9402,0.39%
01/13/17,0.9395,0.9425,0.944,0.9371,-0.30%
01/12/17,0.9423,0.9451,0.9462,0.936,-0.28%
01/11/17,0.9449,0.9475,0.9566,0.9412,-0.26%
01/10/17,0.9474,0.9457,0.948,0.9411,0.18%
01/09/17,0.9457,0.9489,0.9516,0.9449,-0.39%
01/06/17,0.9494,0.9427,0.9504,0.9416,0.71%
01/05/17,0.9427,0.9534,0.9545,0.9422,-1.12%
01/04/17,0.9534,0.9609,0.9627,0.9524,-0.79%
01/03/17,0.961,0.9567,0.9671,0.9532,0.52%
01/02/17,0.956,0.9496,0.957,0.9489,0.54%
12/30/16,0.9509,0.9533,0.9543,0.9385,-0.24%
12/29/16,0.9532,0.9603,0.9608,0.9527,-0.75%
12/28/16,0.9604,0.9563,0.9643,0.9542,0.43%
12/27/16,0.9563,0.9564,0.9587,0.9557,-0.01%
12/26/16,0.9564,0.9568,0.9583,0.955,0.00%
12/23/16,0.9564,0.9583,0.9593,0.9553,-0.19%
12/22/16,0.9582,0.9591,0.9594,0.9523,-0.11%
12/21/16,0.9593,0.9627,0.9633,0.9568,-0.35%
12/20/16,0.9627,0.9614,0.9663,0.96,0.14%
12/19/16,0.9614,0.9568,0.9623,0.954,0.48%
12/16/16,0.9568,0.9601,0.9617,0.9549,-0.36%
12/15/16,0.9603,0.9492,0.9647,0.9483,1.19%
12/14/16,0.949,0.9411,0.9528,0.9372,0.85%
12/13/16,0.941,0.9403,0.9432,0.9375,0.06%
12/12/16,0.9404,0.9474,0.95,0.9385,-0.68%
12/09/16,0.9468,0.9423,0.9499,0.9409,0.50%
12/08/16,0.9421,0.93,0.9436,0.9195,1.30%
12/07/16,0.93,0.9331,0.9338,0.9285,-0.33%
12/06/16,0.9331,0.9293,0.9351,0.9274,0.43%
12/05/16,0.9291,0.9364,0.9518,0.9261,-0.84%
12/02/16,0.937,0.9379,0.9413,0.9354,-0.10%
12/01/16,0.9379,0.9443,0.9448,0.9371,-0.70%
11/30/16,0.9445,0.9388,0.9476,0.9374,0.58%
11/29/16,0.9391,0.9419,0.9465,0.9382,-0.32%
11/28/16,0.9421,0.9431,0.9467,0.9359,-0.26%
11/25/16,0.9446,0.9475,0.9492,0.9408,-0.31%
11/24/16,0.9475,0.9477,0.9509,0.9447,0.01%
11/23/16,0.9474,0.9409,0.95,0.9393,0.68%
11/22/16,0.941,0.9405,0.9448,0.9381,0.02%
11/21/16,0.9408,0.9447,0.9454,0.939,-0.39%
11/18/16,0.9445,0.9411,0.9464,0.9396,0.36%
11/17/16,0.9411,0.9353,0.9418,0.9305,0.61%
11/16/16,0.9354,0.9326,0.9376,0.9293,0.29%
11/15/16,0.9327,0.9312,0.9335,0.9244,0.14%
11/14/16,0.9314,0.9214,0.9341,0.9214,1.11%
11/11/16,0.9212,0.9183,0.9238,0.9157,0.34%
11/10/16,0.9181,0.9169,0.9207,0.9129,0.16%
11/09/16,0.9166,0.9067,0.9169,0.8849,1.06%
11/08/16,0.907,0.9058,0.9084,0.9035,0.13%
11/07/16,0.9058,0.898,0.907,0.8978,0.92%
11/04/16,0.8975,0.9004,0.9025,0.8972,-0.33%
11/03/16,0.9005,0.9011,0.9044,0.8988,-0.07%
11/02/16,0.9011,0.9044,0.9052,0.8991,-0.38%
11/01/16,0.9045,0.9108,0.9126,0.9033,-0.67%
10/31/16,0.9106,0.9099,0.9145,0.9094,0.04%
10/28/16,0.9102,0.9175,0.9184,0.9096,-0.82%
10/27/16,0.9177,0.9164,0.9192,0.9137,0.12%
10/26/16,0.9166,0.9182,0.9198,0.9134,-0.20%
10/25/16,0.9184,0.9187,0.9217,0.9168,-0.07%
10/24/16,0.919,0.9188,0.9211,0.9173,0.03%
10/21/16,0.9187,0.9147,0.9211,0.9143,0.42%
10/20/16,0.9149,0.9112,0.9163,0.9056,0.40%
10/19/16,0.9113,0.9106,0.9128,0.9085,0.07%
10/18/16,0.9107,0.9089,0.9118,0.9067,0.18%
10/17/16,0.9091,0.9111,0.9123,0.9082,-0.26%
10/14/16,0.9115,0.9044,0.9118,0.904,0.79%
10/13/16,0.9044,0.9083,0.9105,0.904,-0.44%
10/12/16,0.9084,0.9044,0.909,0.9031,0.42%
10/11/16,0.9046,0.8975,0.9052,0.897,0.76%
10/10/16,0.8978,0.8929,0.8985,0.8923,0.57%
10/07/16,0.8927,0.8965,0.9006,0.8921,-0.47%
10/06/16,0.8969,0.8923,0.8976,0.8916,0.50%
10/05/16,0.8924,0.8923,0.894,0.89,0.00%
10/04/16,0.8924,0.8918,0.898,0.8896,0.04%
10/03/16,0.892,0.8898,0.8925,0.8891,0.27%
09/30/16,0.8896,0.891,0.8968,0.8887,-0.17%
09/29/16,0.8911,0.8913,0.8932,0.8887,-0.06%
09/28/16,0.8916,0.8914,0.8944,0.8898,-0.01%
09/27/16,0.8917,0.8886,0.8939,0.8877,0.35%
09/26/16,0.8886,0.8905,0.8913,0.8864,-0.25%
09/23/16,0.8908,0.8921,0.8937,0.8894,-0.16%
09/22/16,0.8922,0.8931,0.8942,0.8881,-0.18%
09/21/16,0.8938,0.8963,0.8995,0.8929,-0.30%
09/20/16,0.8965,0.8948,0.8972,0.8917,0.18%
09/19/16,0.8949,0.8957,0.897,0.8929,-0.16%
09/16/16,0.8963,0.8891,0.8971,0.8883,0.78%
09/15/16,0.8894,0.8886,0.8913,0.8861,0.06%
09/14/16,0.8889,0.8911,0.8922,0.8868,-0.26%
09/13/16,0.8912,0.8899,0.8927,0.8879,0.12%
09/12/16,0.8901,0.8901,0.8921,0.8873,-0.02%
09/09/16,0.8903,0.8879,0.8932,0.8859,0.25%
09/08/16,0.8881,0.8895,0.8902,0.8827,-0.17%
09/07/16,0.8896,0.8883,0.8907,0.8872,0.14%
09/06/16,0.8884,0.8968,0.8979,0.8876,-0.98%
09/05/16,0.8972,0.8963,0.8978,0.8941,0.10%
09/02/16,0.8963,0.8929,0.8971,0.8886,0.36%
09/01/16,0.8931,0.8961,0.8988,0.8922,-0.35%
08/31/16,0.8962,0.8973,0.8992,0.8954,-0.14%
08/30/16,0.8975,0.8936,0.8985,0.8929,0.41%
08/29/16,0.8938,0.8931,0.8962,0.8921,0.08%
08/26/16,0.8931,0.8861,0.8946,0.8816,0.77%
08/25/16,0.8863,0.8876,0.8886,0.885,-0.17%
08/24/16,0.8878,0.8843,0.8895,0.8837,0.36%
08/23/16,0.8846,0.8832,0.885,0.8805,0.12%
08/22/16,0.8835,0.8845,0.8875,0.8824,0.07%
08/19/16,0.8829,0.8806,0.8847,0.8797,0.24%
08/18/16,0.8808,0.8854,0.8863,0.8796,-0.58%
08/17/16,0.8859,0.8865,0.8897,0.8835,-0.08%
08/16/16,0.8866,0.894,0.895,0.8831,-0.85%
08/15/16,0.8942,0.8956,0.8965,0.8925,-0.20%
08/12/16,0.896,0.8977,0.8987,0.891,-0.21%
08/11/16,0.8979,0.8945,0.8982,0.8933,0.36%
08/10/16,0.8947,0.8994,0.9009,0.8935,-0.51%
08/09/16,0.8993,0.9017,0.9035,0.899,-0.24%
08/08/16,0.9015,0.9018,0.9033,0.9003,-0.07%
08/05/16,0.9021,0.8983,0.9052,0.8957,0.40%
08/04/16,0.8985,0.8966,0.8999,0.8962,0.17%
08/03/16,0.897,0.8908,0.8977,0.89,0.71%
08/02/16,0.8907,0.8957,0.8966,0.8899,-0.58%
08/01/16,0.8959,0.8944,0.8967,0.8939,0.10%
07/29/16,0.895,0.9025,0.9033,0.8929,-0.87%
07/28/16,0.9029,0.9042,0.9051,0.8992,-0.15%
